Id,Predicted
143,2562.0566609780076
144,3146.996288997735
145,2247.799242234716
146,2608.060088158695
147,2441.280495069594
148,2556.2935699349514
149,2480.7789788008113
150,3170.5681935468324
151,2747.6646591880694
152,3348.807591006919
153,3542.4799915339854
154,2132.2712074192764
155,3196.5713507930404
156,2295.0050463273988
157,2786.3184994635267
158,3022.3946683551253
159,3327.8005408537715
160,2620.357074837323
161,2244.9947055168345
162,2365.9838655366875
163,3169.2714647866046
164,2917.2649892131585
165,2103.5613787486122
166,3267.4405061242896
167,1899.3869508166367
168,2872.2161145187333
169,2635.653018301256
170,1943.8382628889224
171,2308.8397015742817
172,2379.821615691076
173,2392.321116561002
174,2338.023058655667
175,2537.0829628325414
176,3203.489931487611
177,3089.3338045007586
178,2026.1488103748188
179,2213.040071392381
180,2271.765498391229
181,3849.879231549704
182,2646.003905722148
183,2483.6127550046563
184,4159.404749238849
185,2399.833428321841
186,2138.4237256615274
187,2328.5935155808374
188,2794.488819198856
189,2234.705341960705
190,3476.3732514109597
191,2182.7533198188066
192,2855.7160947290076
193,4207.47017049297
194,2583.216318035567
195,2711.917643328414
196,3151.1023359992305
197,1980.8736953449325
198,3435.4542242487173
199,2965.9349504289066
200,2649.5283828812203
201,2250.099819899108
202,2131.1666593020136
203,2225.9219981477777
204,1992.5177289078574
205,2636.1036223374754
206,2802.3913451956905
207,2065.337518011944
208,3675.411551081187
209,2186.1406656357035
210,2491.5289999334695
211,2619.830005536137
212,2419.390271582077
213,3663.049630974522
214,2121.3399310313516
215,2358.9911405897374
216,3162.8256194026926
217,2315.520713623249
218,2089.707926192343
219,2018.1264407606905
220,2874.9479735161253
221,2158.646527117535
222,2412.503536152876
223,2771.4838357136296
224,1798.5843913849867
225,2430.4857120928946
226,2434.358697163958
227,2433.4542035666695
228,3389.892226554478
229,2632.187121267408
230,2053.20319654155
231,3319.1473548289036
232,3432.5851268373563
233,3129.4408149417295
234,2432.8731590219713
235,2108.2276417829303
236,2064.073163703238
237,3052.9574999001243
238,2684.34081305848
239,3004.2078264373704
240,2954.6094181423236
241,2410.5966776829764
242,2558.8343210660837
243,2586.9501841486467
244,2761.9066820323387
245,2870.3458297843545
246,3188.921463846642
247,2514.091178940738
248,3353.882471437082
249,3410.570218962235
250,2670.1870663359887
251,1971.171377105529
252,3522.3600774938964
253,2739.5846124449004
254,2365.145266619369
255,2265.2698441744164
256,2300.706127258024
257,1881.6237042224288
258,2175.900007563481
259,2465.1772293350323
260,2126.8010637429797
261,2260.0246435359395
262,3495.239799059138
263,2191.089444648502
264,2273.8811874443422
265,3211.5609331766336
266,2559.8364229583453
267,2688.922778465513
268,1929.2005872064658
269,2162.3232537505905
270,2790.2450399573736
271,2411.250652077342
272,2176.3847070138117
273,2352.6855214343905
274,2069.421749352324
275,3036.170669053055
276,2394.468550987483
277,2500.4282960678825
278,3571.3781422108523
279,2253.9719977741743
280,3589.5448944724844
281,2519.0466269311437
282,2943.8397177752377
283,3397.194484789383
284,1386.8119340601634
285,3129.645563547478
286,2553.771335803708
287,2377.3703454148526
288,2538.303026382425
289,3444.3489442974173
290,2327.2532542207673
291,2607.8761847233905
292,1878.153014215713
293,4823.236468638746
294,2538.7465442395064
295,3228.98636532399
296,3633.265485483782
297,1886.5714514052306
298,2569.4562066195012
299,2344.189611245453
300,4261.37940259523
301,2195.6962817092553
302,2052.9791462846115
303,2925.1955521161135
304,1920.0864153103844
305,2178.7408065437326
306,2487.53144041134
307,2230.2600451860394
308,2240.305035756496
309,1993.254242091134
310,3437.120306660481
311,2694.7083737437024
312,2348.9347350180037
313,2533.036210490806
314,2024.5226364593702
315,1889.1779089588772
316,2464.8322985511595
317,1984.759813451646
318,2133.623436904002
319,2055.0958662220482
320,2311.5376954986837
321,1974.8043648440362
322,2330.344819044976
323,3375.5071533290065
324,3047.0405970615748
325,2218.816968940046
326,2535.0275287497943
327,3133.670629567759
328,1713.3111791906238
329,3542.760993621732
330,1758.3022514487084
331,2196.6441752932988
332,1855.9662780538806
333,3364.1875815503713
334,3260.5082368158382
335,2828.2926496886616
336,2078.119692222951
337,2417.5450277805267
338,2732.9820020578422
339,3039.4146598396087
340,2309.521675775315
341,2979.551841365897
342,4354.909693803471
343,3500.2328454513363
344,2006.9857147487123
345,2199.5167121357913
346,1962.511289539833
347,1941.8414265670635
348,2272.5611932677734
349,3635.2968252237356
350,1705.3349725630328
351,2380.001321824218
352,2259.8185412202884
353,2123.892557112978
354,2975.022004486339
355,2980.9882999961414
356,2667.9541479906843
357,2880.4040631629828
358,3435.994492408766
359,2313.954181892796
360,2704.079672015913
361,2154.1357210998704
362,2225.8703369944783
363,3201.922824103641
364,3492.2411334430853
365,2517.871982087477
366,2544.0848199487077
367,3357.001292390824
368,3054.7656893194694
369,2524.8880442150744
370,1970.0287931625062
371,1841.793701310734
372,1920.5321343062265
373,2432.6120155899257
374,2433.7919766676523
375,2245.5497879316663
376,2522.6705140241224
377,2131.8395273713586
378,2700.2448481582765
379,2392.859888385947
380,3262.1342901233375
381,2929.685753540519
382,3803.553394338484
383,2553.7889971229856
384,3616.5308068699132
385,3624.574614964251
386,2097.9335523089535
387,2167.5790172444067
388,2411.275872302733
389,2311.199014183347
390,2053.4721691315826
391,2242.9799367534442
392,3032.020592051279
393,3560.322038887246
394,2351.1368551410355
395,2174.1718441681205
396,3220.929872528167
397,2487.39302514739
398,2388.7080618926757
399,2389.9897542471986
400,1852.4891676086058
401,1948.1802195413104
402,3469.7427544438697
403,2955.6417966790364
404,2088.4145058903696
405,2170.913213362976
406,2213.750912635574
407,3536.408144160247
408,2176.4064549201653
409,3180.0842703221724
410,2847.302653052623
411,2064.8789430476163
412,2607.2498234527925
413,2513.089376490712
414,3115.2131816376923
415,2379.16818426628
416,2022.0101110390654
417,2275.270001751042
418,2395.641983667666
419,2068.8341206070672
420,1908.1275686351669
421,2723.633342240105
422,2292.3812825712557
423,2556.969249166169
424,3474.6429564402415
425,1845.5356606782432
426,2737.935757755722
427,2211.35240342281
428,1857.5196058211584
429,2467.583675261536
430,2472.8499029681498
431,1928.5560175233004
432,2107.6123365639896
433,3611.5664308280693
434,2811.9451232889282
435,2589.6085260454474
436,2070.695456797473
437,2077.96386279034
438,3001.885980089117
439,1967.5689013448587
440,2793.514413416172
441,3230.629914762109
442,3535.902521192278
443,2165.709225378053
444,3814.5457612385153
445,2213.5402417388405
446,2242.9471629665577
447,2483.9927666017734
448,2691.3718296701086
449,2706.939038578955
450,2450.863495960608
451,2794.554585873567
452,2506.6534329929505
453,2911.839069506711
454,2008.6277013137374
455,3859.239864388128
456,2221.9077083859574
457,2771.6519698231095
458,2129.5895641315733
459,2235.605860693389
460,3089.5627123376703
461,2183.120638549782
462,2696.2934850531756
463,2539.4611549016336
464,3083.940901106411
465,2409.3765600529773
466,2425.788631505294
467,2546.746074538559
468,2268.2434035840383
469,2286.8481205136977
470,2981.226517181537
471,2318.08547973758
472,3677.593825919236
473,1859.3631868234702
474,2227.150897990143
475,2150.327175386891
476,2260.6348463548247
477,2204.5820330171637
478,3400.4004888588547
479,1883.6487132974744
480,2512.1102841308393
481,4591.413907789142
482,2321.8779427855543
483,2185.5598334148067
484,2529.7086397088924
485,2239.913596911724
486,3448.382406370356
487,2727.9951839861064
488,2540.758345257409
489,4159.896243877654
490,3350.729568924583
491,2800.3964323712185
492,2280.36319512193
493,2134.658290555229
494,2985.59337185576
495,3204.856984109317
496,2429.7264408645915
497,2317.907688212358
498,2574.187339243957
499,2050.4690964715546
500,2421.6934216112445
501,2112.9878630016224
502,2516.765835190469
503,3018.518163644825
504,2602.155183548374
505,2376.9869592843106
506,2676.416406999192
507,2293.39975628311
508,2427.6872758509753
509,3416.210409212123
510,3664.423929044743
511,1798.770599409003
512,3095.4133542214063
513,2530.7922482895106
514,2948.0525480814695
515,3349.136577865337
516,2184.837302783992
517,2466.7124436315544
518,3063.8574125186205
519,4373.354381148714
520,2064.210512822168
521,2675.6011701401067
522,2356.679757846673
523,2223.742331158479
524,2333.241630104835
525,1748.858656637558
526,2714.9465072591643
527,2345.0619625891263
528,2540.0744568005543
529,2196.337819070037
530,2469.166155765509
531,3044.5254408209667
532,2346.5627399055943
533,2133.623436904002
534,2200.9124066782956
535,3123.5832709230776
536,1960.7770411234053
537,2526.0623468852623
538,1961.436629694575
539,2534.6049536251867
540,2219.134772558753
541,2536.890127680011
542,2242.284753300532
543,2548.4789463248967
544,4012.3193650757826
545,2601.9522889926166
546,2649.921805521613
547,2026.9078378728595
548,2993.2672787114984
549,2860.753555293711
550,2703.7037806422923
551,2361.309818702042
552,3514.246083451307
553,3308.757177027074
554,2528.6681860416884
555,2914.5464925994306
556,1749.6291316760621
557,2355.3085305452228
558,3439.391748939307
559,2085.992114961827
560,2346.713926818425
561,2435.3154399420036
562,3057.7924229888927
563,2767.373053748464
564,2022.6564626171967
565,2068.6898353277347
566,1927.8997203626948
567,2225.3599729412385
568,2434.724217651915
569,2436.0901375057183
570,2531.547448007826
571,2499.4691760062187
572,2839.8942498841493
573,2583.5184431230623
574,2024.7693361868155
575,1802.287127249227
576,2035.2705775174563
577,2281.382088056143
578,2512.05257773599
579,3400.9672939821953
580,2231.812079834988
581,2317.0291688373545
582,2183.9103319712726
583,4346.951056178876
584,2378.2998493693267
585,2210.9896899734554
586,2005.9200590435867
587,3047.6496585483774
588,2134.415050932206
589,2545.538110636811
590,2787.8974037608036
591,2114.4230036445897
592,3376.739371069715
593,3002.6977365944995
594,2233.667041354341
595,2054.6865747486154
596,2144.2454187210583
597,2820.5765337507637
598,2051.5849473012768
599,2307.8831738746367
600,2066.7793247301747
601,2469.6572021386487
602,3690.000214648
603,2110.587197313282
604,2487.457715424327
605,2454.662971846925
606,2274.118462242742
607,2625.816275016502
608,2699.6717239924365
609,3830.955428364868
610,2664.9526616838957
611,2590.007989454521
612,2639.96632591445
613,3329.8179381305767
614,2194.751695984987
615,2097.821586357668
616,2607.3359158958415
617,3626.5506843648473
618,1840.996075944187
619,1979.7755538268366
620,2061.5746801721125
621,1961.3425595171452
622,2347.163783116978
623,2197.6224171453014
624,2282.7498305841145
625,1936.5561262322904
626,2154.8222513716537
627,2053.822670647064
628,2095.998057453561
629,1982.027480055017
630,2306.429655374217
631,2922.3636390524084
632,2644.6565202128186
633,2550.8161871829984
634,2121.1941740572775
635,2660.319531025053
636,2220.920363380723
637,2891.1230537060123
638,2949.4624673091375
639,2109.4309941336483
640,2830.6002153336894
641,2566.221045863209
642,2006.411274037882
643,2585.575529244303
644,1653.293553245113
645,2265.1455142371233
646,1843.6161299078747
647,1960.884113914668
648,3149.663298192405
649,2708.703212514162
650,2345.5122775199707
651,3373.1955677086867
652,3549.495429377569
653,2446.9013381980335
654,2183.3991663939228
655,2601.5708544646436
656,2019.3618654283514
657,3424.1131158463627
658,2043.7058737238826
659,2691.004634157378
660,2617.4657511289124
661,2365.3907903487616
662,3154.746052984182
663,3720.2539192962604
664,3453.4663076605025
665,3624.3521715411616
666,2171.9433517356215
667,1692.5746159522018
668,2468.800738027311
669,2329.0224409108564
670,2129.207909399291
671,2882.799784128264
672,2869.7618184072935
673,2471.55959848522
674,2010.961658159963
675,2478.1702185603
676,2604.4247239060287
677,3076.706111925163
678,2665.1258502353658
679,2923.0702961528873
680,1914.2295814573313
681,3023.2188298682413
682,2964.9489625070537
683,3107.409295697081
684,2680.305149959627
685,2322.180550112749
686,2353.6978560299954
687,2342.587099588492
688,2195.5688437741596
689,2439.7375567631225
690,2123.809209801976
691,2048.2505017054127
692,3509.207185715315
693,2532.7034546658074
694,3314.991248725838
695,2156.1740261461578
696,2242.1310282969216
697,2181.0775584555677
698,3133.492035323253
699,1928.8162182298647
700,2504.6556605948103
701,2295.416363774575
702,2704.9002824875474
703,2192.595723175479
704,2984.7294992575885
705,1831.108911061203
706,2616.4674210742974
707,2914.328342746246
708,4037.4412101115436
709,3181.8950025262398
710,2715.0174359804837
711,3086.961884611367
712,2509.3130662719623
713,2032.7411769966836
714,2689.0916856747854
715,3060.8338860989616
716,2085.5147484940294
717,3553.704557813467
718,2457.6195449313464
719,3482.8519149043286
720,2357.022683659154
721,1849.8703328131699
722,2278.2562420045397
723,2429.91237235949
724,2335.1134097837985
725,3107.2682404800576
726,2343.0637497701277
727,2384.10978745515
728,3029.5004461208578
729,2737.0562209920363
730,2322.195943960409
731,3120.7538147923406
732,2342.0936945698763
733,2457.018130607199
734,2752.624611096335
735,1986.1934405032048
736,2315.7131010507815
737,2081.8665278825206
738,3341.90375767502
739,2330.1702228925424
740,2233.5321377246096
741,2211.8479265599362
742,2923.0888485127953
743,2241.1773528639337
744,2503.704008961426
745,3161.5265834213988
746,3358.0878946423863
747,2763.85434217695
748,2898.6344555234223
749,2174.189016453138
750,2949.4619495916627
751,1878.1714853637482
752,1999.191172439062
753,3152.7090524720415
754,2880.304232948728
755,2398.0103359000955
756,2315.035304382516
757,2945.586000570747
758,2332.711195255955
759,2672.3287562711766
760,2297.6305208736558
761,3489.259137654867
762,1779.2215572314553
763,3240.0416958097276
764,2924.6870189480323
765,1971.9696003668917
766,2558.116408904405
767,2455.8781466662494
768,3627.2801016434137
769,1914.4533967556688
770,2214.4220160314007
771,2216.8670292620345
772,1820.1406429616566
773,2340.4302605620537
774,3175.5212765178526
775,3623.1362059196817
776,2756.693491352015
777,3226.8055743717277
778,2144.8938030172976
779,2364.6876868250934
780,2595.5431339412285
781,3261.252309993478
782,2586.572772174944
783,2181.919538180352
784,2459.4616695937434
785,2813.2978089907406
786,3062.0551427483597
787,2268.8827697895645
788,2952.766558669009
789,2601.7806279503784
790,3132.65057700336
791,3177.7567841788123
792,2248.12118598437
793,3816.7514624838986
794,3228.397649908121
795,2773.6466084038893
796,3166.3882440817706
797,3273.4278764960113
798,2665.979283147825
799,2230.1492667163557
800,2564.8896948238576
801,2170.389984538033
802,2396.9475294084773
803,2999.003440384613
804,1924.009677253785
805,1901.8243837800746
806,1823.6915529689377
807,2191.0129052317134
808,2023.8964486940572
809,3635.6326035167235
810,2658.5188040248795
811,2253.178234348707
812,2242.0158023970394
813,2413.3641725149714
814,2522.541590019359
815,2076.6352875215407
816,2035.0512093520906
817,2957.6466824497566
818,3076.441683364136
819,2668.0488879923514
820,3130.783481829222
821,2304.3761400212775
822,2314.9164392387565
823,2488.0834148188424
824,1899.8990469711414
825,2094.34759846899
826,2284.659975568779
827,2553.384913805281
828,3701.1623598699953
829,2152.784467978664
830,2518.9919086801947
831,2339.0492075930583
832,2834.463524102381
833,3477.1372130700483
834,3486.552707933455
835,2261.3115351948163
836,3645.409970737519
837,3525.326398493704
838,2841.249725903148
839,3186.732741457602
840,3103.8088038278374
841,3205.313799723974
842,3073.741932636742
843,2029.826105103905
844,2779.790239354716
845,2425.386073589322
846,1514.1440573611862
847,2590.6860862005287
848,2101.320444220353
849,1828.2526959132529
850,3013.4122264859175
851,3281.9474176628264
852,2363.535006133541
853,2847.8901965027208
854,3278.4960423498082
855,2094.295724480001
856,1607.2702817709746
857,2741.5942290951593
858,2283.335964774332
859,2451.221877834501
860,2453.182580032935
861,2200.2279296508304
862,2366.6726955650865
863,2411.4572994308146
864,1964.4999008720501
865,3920.884904638702
866,2961.822728624374
867,2154.139120660262
868,2390.3011651632364
869,2716.9316540518353
870,2804.73578847964
871,2170.2098964735897
872,2679.575775751191
873,2622.2183853568226
874,1998.1493985916006
875,2254.6836509619684
876,2735.351111887335
877,2914.189077159818
878,2918.9322550528686
879,3030.4321917937386
880,2119.7100792365395
881,3156.950351213879
882,3923.8970369447657
883,2002.7250933118476
884,2974.195230497417
885,2338.4477978841574
886,1915.006237922852
887,2414.1590442553083
888,2684.305149496947
889,2694.891645012183
890,2987.56714802942
891,2036.087681562351
892,2640.8585263230348
893,2966.0401921879193
894,3301.3573221426514
895,2074.4369575616524
896,3466.454771332432
897,3220.212387850416
898,2739.26503086551
899,2490.06042980532
900,2763.353349819954
901,2433.821396635033
902,2247.8058378854744
903,2756.4875864211854
904,2747.8939036257552
905,2063.8781387537974
906,1908.306811064383
907,2180.0337035126286
908,2329.7204126013535
909,3360.6354534632055
910,3344.5424891086386
911,2464.2443123126573
912,1847.724943669181
913,2296.514790257697
914,3070.0905123481743
915,2533.1718490545904
916,2342.9554215060825
917,2249.1476549592608
918,2837.0037452991633
919,2046.5680380034464
920,2370.413264404539
921,2834.000967892443
922,2111.451301800053
923,2433.293656617464
924,2306.8253036973865
925,2340.6277268910094
926,3400.7502657745913
927,2651.367670602753
928,2477.8898308080115
929,2028.174589728032
930,2678.5192967199728
931,2233.0254306966317
932,2849.9687622256406
933,1904.3753719801384
934,3012.309812624396
935,2107.1771756224684
936,3292.9879776524554
937,2514.79858935802
938,1986.7610467962813
939,1797.6996214426847
940,2437.1778662825623
941,1889.655133811725
942,2044.4139185572803
943,2420.6246459857794
944,2231.893046611667
945,2144.311643391869
946,2299.539013429681
947,2234.0061940069927
948,2329.7740160277035
949,2045.962901869059
950,3713.4980608859596
951,1913.017517266413
952,2163.4984696834485
953,2447.0133625575627
954,3013.4738623858248
955,2327.696749637518
956,2937.9952769684583
957,2585.878843581085
958,2448.995017559146
959,2346.3208001166895
960,1951.9417548017204
961,2533.3516020628285
962,3090.6927771834976
963,1981.681382768561
964,3387.853118700346
965,3065.399754019599
966,3430.70726819577
967,2680.507717030047
968,2844.9487730526357
969,2516.0082243933907
970,2241.7710048423605
971,2135.738849666609
972,2219.419937224036
973,2000.8764120054411
974,1910.3237134243811
975,2182.1714370722243
976,1970.51048557347
977,2537.7228758467236
978,2679.831164142427
979,2135.078261816688
980,2547.0082383487384
981,2331.3397155643206
982,2612.6668269997613
983,2626.9857437157516
984,1985.819454890485
985,2107.1827232935716
986,2251.858709559269
987,2673.472472472281
988,2083.3744562561246
989,1963.397177880505
990,2310.536765106078
991,2222.8216346600693
992,2958.411349523649
993,3741.238080800145
994,2427.3916653489396
995,2693.4536938379406
996,2819.3984690971247
997,2892.8120286603603
998,3067.390367568042
999,3751.587804287463
1000,3210.3967432103163
1001,3010.8989089290035
1002,3474.1807897827493
1003,2512.981463579082
1004,1813.0854561666542
1005,4968.619382680841
1006,2392.1330406181696
1007,2795.5529240721253
1008,2797.5976416867325
1009,2806.9558664448045
1010,2634.708766025635
1011,1901.889519313469
1012,3512.6369709282776
1013,2505.266161859789
1014,2991.9197995718687
1015,3156.0251484509863
1016,2367.936745702539
1017,2308.7835874743755
1018,3188.7785264718946
1019,1751.090778955726
1020,2650.138064318787
1021,2025.552022309469
1022,3371.575763221198
1023,2180.5842401590044
1024,2193.8189065403244
1025,3605.3105304186993
1026,3538.5912698805205
1027,1833.20505796111
1028,2510.020170489097
1029,1921.113520192468
1030,1913.0587831798937
1031,2192.5729396128936
1032,2275.008277561532
1033,1894.2752124382155
1034,2698.7881467598136
1035,3440.993986009138
1036,2068.3562570819886
1037,1940.9000977646824
1038,2330.1221676576406
1039,2574.8210243302483
1040,3439.4964995704977
1041,1952.81648823866
1042,4167.959801755271
1043,2432.185481369494
1044,1933.0783365864359
1045,2702.187100894257
1046,2303.6772039871803
1047,2017.0360132706778
1048,2293.131585963772
1049,2159.5075211031335
1050,1908.846375507256
1051,2385.4616723503773
1052,2385.446235244957
1053,2636.3871377886844
1054,2351.3129171893247
1055,3664.3266109066544
1056,3219.429396260614
1057,3510.88543978676
1058,2631.754573489027
1059,2435.2831617146758
1060,2120.635168082153
1061,2019.9790490326704
1062,2160.9867244847464
1063,2503.730478101064
1064,2570.4898709521435
1065,2773.8068486715088
1066,2267.5791370635625
1067,2149.482649613814
1068,3522.591006807863
1069,2630.1363770823373
1070,1924.2284961025725
1071,2692.2860360853238
1072,2106.8077560174024
1073,3063.8786857092373
1074,4084.296531964351
1075,3503.896759253722
1076,2034.8891711812985
1077,2646.6225507855866
1078,2375.0621591209424
1079,3119.8176601886817
1080,2747.4218877130256
1081,3488.094457929341
1082,2067.442435626168
1083,2040.1948663710277
1084,2498.151503142886
1085,2881.4110510846986
1086,2042.881445633781
1087,2272.3654586495218
1088,2137.328689897682
1089,2203.0695311656063
1090,2902.9287361677384
1091,2295.784716396232
1092,2515.1353205642577
1093,2713.550513329947
1094,2766.7565504286845
1095,3346.311249790269
1096,2192.633575772966
1097,3406.6141605900284
1098,2342.448264807737
1099,2832.6230990794056
1100,2319.657768112864
1101,3841.611312841779
1102,1827.8153217251393
1103,1922.6652749821874
1104,2292.0266681155845
1105,2151.569448819869
1106,3695.6077679104806
1107,1819.8928581096052
1108,3124.352147535792
1109,2299.700005934659
1110,2572.0118634009655
1111,2285.412797844544
1112,3135.042802698066
1113,2980.166495878569
1114,3365.087317980195
1115,2433.209789613462
1116,2107.170736815602
1117,2111.5159914470105
1118,2140.2090919933457
1119,2890.6319296820984
1120,2078.845790717328
1121,2212.0018556263244
1122,2215.5477295364462
1123,2177.5857411753955
1124,2286.8343507963914
1125,1931.6906770030255
1126,3046.0295387171395
1127,3632.675450528371
1128,2083.0067697913605
1129,1932.6941078485856
1130,2761.302377003952
1131,2467.8446701968437
1132,2454.9876908523192
1133,2350.9290969539825
1134,2617.1679258927034
1135,1967.5556624740937
1136,3451.3061210317496
1137,2225.1264212657898
1138,2042.4702636672805
1139,2369.389568970963
1140,2728.4213987216845
1141,2504.1348622518835
1142,1926.8383596220594
1143,3252.7476541287974
1144,2974.4534959076736
1145,2693.3058396092447
1146,2952.7782626510834
1147,2043.1314934762322
1148,2422.914905070529
1149,1860.3243403614633
1150,2054.884647677041
1151,2596.8082001978446
1152,4449.901239826558
1153,1574.3953933961398
1154,2184.902174875327
1155,2476.785307150799
1156,2460.2453491787564
1157,1768.602047874967
1158,3186.056119274666
1159,2210.5564274271564
1160,1912.5952893364874
1161,2118.838199313742
1162,1990.7908481187465
1163,1921.8347197266262
1164,2555.578508249137
1165,2827.982019180983
1166,2438.083804210949
1167,2085.155228622816
1168,2310.3403959265793
1169,1869.6606829516084
1170,2654.657907535359
1171,2459.8585733004215
1172,1818.8775247852918
1173,3375.0321868964475
1174,2686.723930055197
1175,2192.5729396128936
1176,2465.8680089948184
1177,3321.0871199597286
1178,2204.3343333218245
1179,1949.913153611741
1180,2229.1425046316936
1181,3860.5862375973647
1182,3118.1147377905163
1183,1913.7525478398593
1184,2652.439919801429
1185,2491.2840908528606
1186,2890.4936641909476
1187,2154.5438554130446
1188,2660.0405244750264
1189,2443.362382010438
1190,2487.6183014000303
1191,2164.979059098037
1192,2715.1061137509387
1193,3200.220118343672
1194,2651.6767607685547
1195,2086.2522893131145
1196,2414.23619957654
1197,1997.1193468020062
1198,2178.9878773303853
1199,2383.5045796540194
1200,2333.3682840682113
1201,2205.0065483454714
1202,2608.7685976980547
1203,2981.155038026442
1204,2692.0915490612483
1205,2261.0772671885616
1206,2205.4742606808013
1207,1942.1066034607154
1208,2474.4278401735974
1209,2007.8520602048984
1210,4356.88496554657
1211,2193.5996455246827
1212,2320.4703331145774
1213,2310.469609893067
1214,2135.787840568831
1215,2588.7784550660513
1216,2395.0372067087733
1217,3440.009119852286
1218,2400.724495572443
1219,2021.9085665663233
1220,2222.0760443396675
1221,2178.9559186268893
1222,2338.24913875226
1223,2397.510480278319
1224,2765.115571770093
1225,2951.149615589263
1226,2220.7279866573863
1227,1825.1493826576097
1228,2208.288193122292
1229,2253.415625889226
1230,2098.0280350975613
1231,3038.8317827353353
1232,3410.799048361809
1233,2242.706608078605
1234,3185.0583831270164
1235,1790.4432537681969
1236,3913.8844497013015
1237,3616.5308068699132
1238,1944.3755049334407
1239,1964.472646995598
1240,2771.7669869432934
1241,3390.2547039142064
1242,2616.7515453676347
1243,3302.4007587515193
1244,2144.6952746056854
1245,2007.9691689228416
1246,1693.570708852699
1247,2497.0829817743224
1248,2318.852343476934
1249,2085.800003779726
1250,2380.9559935910424
1251,2436.8253460644814
1252,3746.9040494080514
1253,2675.25365974202
1254,2193.531204797492
1255,2935.3916421481254
1256,2586.5742112070707
1257,2314.4988920922947
1258,2558.2184344472225
1259,1863.1696286132296
1260,2719.8758223381387
1261,1905.3969589443227
1262,1855.8612763251704
1263,2269.311536871437
1264,1495.4666266345525
1265,2517.4648582973155
1266,2060.091929397865
1267,2415.77668394753
1268,2202.7482044734224
1269,2684.0944456126454
1270,2286.8887286870863
1271,2265.3725913989465
1272,1861.2400792243363
1273,2856.722456696374
1274,3148.324539214784
1275,2301.3491113973955
1276,3007.0532609219713
1277,3282.560119735884
1278,2837.287602319214
1279,2875.576046702926
1280,3121.788485587681
1281,2909.0213283541025
1282,3194.080676366423
1283,2411.841648785012
1284,2068.533206236636
1285,2629.7497363909893
1286,2126.6086789097167
1287,3496.132497824154
1288,2166.162113578527
1289,2606.4634297766847
1290,1953.245234092538
1291,2508.799294100748
