Id,Predicted
245,2810.433
246,3032.8782
247,2548.1628
248,3351.262
249,3330.8242
250,2687.708
251,1971.2443
252,3589.5464
253,2794.4058
254,2369.676
255,2218.274
256,2267.882
257,1894.5846
258,2138.253
259,2460.6772
260,2321.3157
261,2260.811
262,3389.1248
263,2103.6743
264,2210.9253
265,3295.4248
266,2519.1355
267,2787.43
268,1951.1809
269,2197.82
270,2816.1074
271,2378.5403
272,2126.1309
273,2261.7788
274,2019.7657
275,2957.9985
276,2399.305
277,2644.2869
278,3652.3672
279,2281.9585
280,3688.1726
281,2508.1846
282,2921.072
283,3413.2988
284,1313.963
285,3225.305
286,2538.9312
287,2268.4822
288,2544.7263
289,3426.548
290,2213.2458
291,2635.249
292,1850.7645
293,4462.1846
294,2578.9575
295,3330.2046
296,3596.327
297,1753.7802
298,2541.4014
299,2349.9778
300,4135.971
301,2155.6338
302,2065.4487
303,2931.5063
304,1974.6744
305,2184.8782
306,2564.9832
307,2377.426
308,2271.736
309,1999.6923
310,3408.047
311,2650.4124
312,2393.0488
313,2515.3394
314,1971.9211
315,1733.1443
316,2367.7354
317,1974.2883
318,2142.1702
319,2036.3921
320,2329.6174
321,1996.6903
322,2363.9077
323,3323.7424
324,2987.9329
325,2261.312
326,2471.8154
327,3193.099
328,1737.385
329,3604.5173
330,1758.613
331,2198.463
332,1887.3331
333,3425.1897
334,3251.4592
335,2830.0466
336,2083.9824
337,2434.2307
338,2771.5742
339,3079.872
340,2297.0203
341,3003.3335
342,4378.841
343,3546.2236
344,2047.1969
345,2202.2595
346,1958.2432
347,1902.6848
348,2277.53
349,3575.3582
350,1654.4648
351,2420.01
352,2220.208
353,2069.0798
354,2924.0498
355,2998.3225
356,2734.9648
357,2933.9888
358,3396.4172
359,2326.3403
360,2723.3176
361,2133.103
362,2285.4978
363,3151.2747
364,3458.487
365,2578.6357
366,2522.2844
367,3321.2751
368,2992.0747
369,2539.9832
370,1919.8877
371,1839.1448
372,1912.975
373,2400.2263
374,2393.8682
375,2280.702
376,2573.6394
377,2160.2285
378,2716.2883
379,2361.9878
380,3293.1458
381,3306.8535
382,3703.8396
383,2671.4194
384,3696.5837
385,3529.6365
386,2137.2844
387,2135.7368
388,2394.723
389,2348.7698
390,2048.373
391,2255.3542
392,3008.0337
393,3450.3958
394,2392.4778
395,2192.4622
396,3257.7854
397,2485.827
398,2391.0886
399,2378.4814
400,1839.3738
401,1946.1187
402,3491.4976
403,2945.939
404,2047.044
405,2172.6833
406,2173.0928
407,3431.7031
408,2116.9995
409,3149.238
410,2880.8313
411,2003.0415
412,2601.9463
413,2504.2878
414,3077.6265
415,2330.1912
416,2016.7919
417,2298.9517
418,2484.1255
419,2035.9287
420,1902.9436
421,2726.563
422,2265.2834
423,2604.2915
424,3387.8777
425,1800.8893
426,2646.8706
427,2088.665
428,1779.6292
429,2449.109
430,2509.5151
431,1887.4027
432,2092.4177
433,3622.7866
434,2884.067
435,2656.9053
436,2093.8071
437,1977.5782
438,3002.9534
439,1983.3481
440,2825.878
441,3118.465
442,3369.639
443,2104.9746
444,3824.285
445,2210.6162
446,2131.9507
447,2461.4736
448,2682.2173
449,2830.2969
450,2531.3313
451,2763.736
452,2574.2207
453,2853.6172
454,1955.3552
455,3969.4734
456,2249.3433
457,2806.7861
458,2150.247
459,2277.5657
460,3098.2742
461,2148.2915
462,2592.2002
463,2548.2554
464,3160.7961
465,2415.933
466,2536.3113
467,2535.791
468,2314.8875
469,2256.205
470,3000.0525
471,2394.501
472,3605.1628
473,1811.3257
474,2201.2979
475,2113.6213
476,2227.1143
477,2254.2407
478,3391.7556
479,1834.0527
480,2516.9414
481,4431.167
482,2369.844
483,2160.8345
484,2541.791
485,2202.161
486,3553.607
487,2707.1914
488,2590.7524
489,4238.1006
490,3297.2495
491,2677.587
492,2250.2075
493,2213.6033
494,3045.4033
495,3266.191
496,2509.6545
497,2360.5596
498,2597.9282
499,2100.5122
500,2376.824
501,2123.9482
502,2534.692
503,2974.965
504,2736.524
505,2343.1519
506,2603.5298
507,2450.376
508,2379.6104
509,3527.3047
510,3764.5479
511,1700.4237
512,3163.6318
513,2463.5823
514,2786.2302
515,3453.2578
516,2112.421
517,2543.2341
518,3010.9866
519,4303.845
520,2017.743
521,2591.517
522,2356.2102
523,2245.436
524,2351.309
525,1774.8015
526,2718.384
527,2286.4375
528,2506.8762
529,2192.2922
530,2476.6648
531,2944.2822
532,2303.2517
533,2142.1702
534,2311.851
535,3193.4172
536,2025.6871
537,2502.7336
538,1942.8044
539,2581.294
540,2330.1333
541,2576.1614
542,2236.0151
543,2543.289
544,3923.0125
545,2661.2239
546,2585.182
547,2080.639
548,2974.7905
549,2803.6235
550,2664.6194
551,2420.9097
552,3422.0442
553,3329.9514
554,2487.6294
555,2870.9016
556,1611.0858
557,2352.9124
558,3372.2874
559,2015.9414
560,2316.7678
561,2384.8423
562,2997.0627
563,2763.8254
564,2047.4271
565,2129.592
566,1936.4867
567,2203.3323
568,2479.0046
569,2415.154
570,2366.7268
571,2699.5334
572,2685.9907
573,2448.2935
574,1964.2545
575,1753.2688
576,2034.3197
577,2258.1597
578,2568.853
579,3446.1875
580,2250.8928
581,2290.8271
582,2087.5771
583,4385.567
584,2360.7566
585,2244.434
586,1939.7504
587,3074.8198
588,2056.232
589,2552.4368
590,2813.0603
591,2145.5532
592,3501.2651
593,2930.8113
594,2209.7114
595,2032.6333
596,2172.3855
597,2896.0134
598,2031.9664
599,2300.349
600,2105.3994
601,2455.0684
602,3539.2656
603,2137.5337
604,2428.1853
605,2523.8289
606,2226.8896
607,2583.6272
608,2683.6245
609,3827.272
610,2545.6235
611,2573.907
612,2707.0352
613,3268.1113
614,2164.341
615,2110.7087
616,2567.0713
617,3862.7878
618,1852.536
619,1986.2323
620,2051.8567
621,2018.464
622,2221.746
623,2166.6257
624,2202.3594
625,1952.9131
626,2176.3506
627,2056.556
628,2075.8208
629,1910.1451
630,2253.5662
631,2940.3655
632,2556.9468
633,2571.1577
634,2185.55
635,2600.7104
636,2302.0999
637,2885.5784
638,2993.9062
639,2060.5427
640,2778.3276
641,2600.1914
642,2011.2172
643,2601.0908
644,1681.6085
645,2288.7046
646,1860.8804
647,1988.0298
648,2984.7637
649,2727.7297
650,2325.2454
651,3451.6875
652,3580.7925
653,2456.571
654,2137.573
655,2612.5452
656,2061.5537
657,3469.1248
658,2000.3074
659,2727.978
660,2613.3093
661,2418.8582
662,3097.02
663,3649.347
664,3502.673
665,3643.0361
666,2108.8953
667,1725.6682
668,2461.368
669,2283.035
670,2315.4502
671,2958.7522
672,2879.18
673,2507.7427
674,2029.2369
675,2509.985
676,2647.3804
677,3064.7053
678,2624.7854
679,2933.0703
680,1904.0161
681,2921.1965
682,3054.5137
683,3030.7827
684,2698.1812
685,2407.3992
686,2275.8306
687,2360.3464
688,2118.9219
689,2429.8865
690,2134.1938
691,2148.4514
692,3528.5007
693,2545.6235
694,3339.85
695,2020.1537
696,2179.4714
697,2199.4048
698,3217.1826
699,1856.419
700,2467.195
701,2378.9163
702,2732.3867
703,2180.304
704,2922.3032
705,1863.8683
706,2603.1328
707,2933.4783
708,3977.4033
709,3072.3428
710,2665.874
711,3066.4834
712,2514.6711
713,1986.2094
714,2668.4604
715,3149.0015
716,2074.6882
717,3380.6487
718,2430.153
719,3491.2158
720,2439.5662
721,1805.4049
722,2290.3247
723,2437.2305
724,2373.9048
725,3091.329
726,2385.4773
727,2351.4763
728,3065.8093
729,2752.1433
730,2299.3298
731,3127.5142
732,2319.7566
733,2473.9626
734,2822.7449
735,2043.0017
736,2281.9734
737,2034.408
738,3432.2537
739,2195.2588
740,2283.63
741,2235.357
742,2899.6372
743,2353.4834
744,2496.6816
745,3080.209
746,3447.9485
747,2655.3125
748,3072.664
749,2312.104
750,3014.9236
751,1871.2318
752,2048.9412
753,3155.7712
754,2889.1602
755,2363.7488
756,2356.2908
757,2924.2407
758,2287.319
759,2657.2827
760,2338.4941
761,3361.0723
762,1816.7941
763,3296.4512
764,2948.0178
765,2012.0726
766,2454.5173
767,2523.512
768,3635.8733
769,1905.5315
770,2221.485
771,2234.2695
772,1833.7107
773,2390.0273
774,3165.2024
775,3524.7107
776,2739.1128
777,3084.5332
778,2270.798
779,2305.8074
780,2951.2322
781,3323.4658
782,2596.554
783,2193.666
784,2468.8386
785,2794.517
786,3167.6282
787,2230.0369
788,3049.879
789,2605.5547
790,3106.3564
791,3122.7595
792,2208.726
793,3622.933
794,3388.1355
795,2780.4326
796,3079.5532
797,3291.927
798,2640.9575
799,2233.609
800,2598.136
801,2120.8118
802,2457.0007
803,2764.84
804,1934.7019
805,1949.4064
806,1791.4529
807,2219.739
808,1978.4022
809,3748.8535
810,2584.4653
811,2234.7588
812,2209.267
813,2471.2034
814,2654.0515
815,2014.0847
816,2030.9639
817,2936.5425
818,3039.4602
819,2684.5527
820,3202.5515
821,2312.461
822,2346.378
823,2513.27
824,1916.428
825,2084.4714
826,2291.628
827,2442.106
828,3743.2246
829,2135.2898
830,2498.6838
831,2316.2776
832,2906.1345
833,3494.7683
834,3466.4377
835,2324.313
836,3553.7307
837,3487.78
838,2764.604
839,3125.0925
840,3135.1897
841,3138.475
842,3153.7332
843,1983.4712
844,2821.2441
845,2351.297
846,1584.1052
847,2494.2134
848,2078.2556
849,1807.1545
850,3016.2427
851,3291.341
852,2382.6626
853,2740.7185
854,3234.6758
855,2249.9595
856,1648.2184
857,2739.5398
858,2335.5913
859,2520.3499
860,2526.7012
861,2191.9922
862,2317.7734
863,2443.8464
864,1968.3584
865,3951.3594
866,2833.6396
867,2143.2483
868,2431.676
869,2717.358
870,2725.2266
871,2170.5798
872,2758.5732
873,2636.395
874,1980.9923
875,2314.1863
876,2660.3477
877,2947.3162
878,2697.5735
879,3064.2087
880,2125.9468
881,3262.7517
882,3855.6506
883,2013.7302
884,2974.8147
885,2477.5046
886,1935.4532
887,2411.5176
888,2932.2375
889,2677.002
890,2823.546
891,2033.1437
892,2654.1543
893,2984.0042
894,3143.8054
895,2085.9045
896,3528.1785
897,3419.0125
898,2745.7712
899,2525.7136
900,2799.5488
901,2576.7205
902,2256.3867
903,2734.687
904,2862.7458
905,2066.1897
906,1895.1565
907,2147.3604
908,2349.3442
909,3222.7869
910,3543.9636
911,2482.2615
912,1851.9381
913,2170.3433
914,3037.449
915,2468.294
916,2297.9893
917,2240.947
918,2792.6438
919,2109.7244
920,2441.4185
921,2728.8513
922,2053.473
923,2417.3044
924,2395.5786
925,2276.0432
926,3395.7847
927,2636.6165
928,2484.7285
929,2035.0968
930,2722.6162
931,2208.6077
932,2871.5767
933,1910.8365
934,2890.2031
935,2120.9976
936,3305.332
937,2453.5024
938,2032.3864
939,1805.9913
940,2431.3357
941,1884.127
942,2020.1604
943,2404.9456
944,2261.2024
945,2063.847
946,2315.154
947,2226.3306
948,2395.5437
949,2036.5131
950,3674.6467
951,1845.6763
952,2124.379
953,2526.1997
954,2986.1616
955,2390.077
956,2870.0186
957,2587.5388
958,2399.642
959,2261.2344
960,1977.1995
961,2571.9373
962,3147.756
963,1930.8352
964,3242.5046
965,3003.6626
966,3375.085
967,2756.8264
968,2820.4458
969,2485.5256
970,2176.3323
971,2166.1565
972,2223.228
973,2009.2844
974,1908.9528
975,2001.9436
976,1882.1743
977,2436.051
978,2649.403
979,2101.7744
980,2566.8684
981,2319.6355
982,2580.1875
983,2745.6362
984,2048.9402
985,2093.0793
986,2322.8335
987,2820.7244
988,2184.8152
989,2030.6624
990,2372.9849
991,2153.5247
992,3137.6135
993,3764.0933
994,2361.1106
995,2712.7788
996,2831.0217
997,2976.416
998,3247.1702
999,3812.2397
1000,3163.7036
1001,3014.7349
1002,3677.2236
1003,2558.0989
1004,1789.2438
1005,4982.5
1006,2476.9326
1007,2895.846
1008,2592.4438
1009,2862.0261
1010,2652.4653
1011,2013.906
1012,3531.104
1013,2432.5635
1014,2814.275
1015,3085.9604
1016,2405.265
1017,2401.9314
1018,3299.476
1019,1807.3511
1020,2812.8298
1021,2011.5664
1022,3436.3613
1023,2153.6448
1024,2150.604
1025,3219.65
1026,3490.8044
1027,1810.9272
1028,2537.583
1029,1920.3972
1030,1910.2584
1031,2164.7786
1032,2260.5813
1033,1852.282
1034,2737.847
1035,3518.9119
1036,2052.7954
1037,2000.8456
1038,2340.008
1039,2471.8564
1040,3435.7854
1041,1940.1326
1042,4157.849
1043,2345.7441
1044,1855.2723
1045,2854.416
1046,2249.2046
1047,1965.2897
1048,2216.1975
1049,2100.2168
1050,1873.0527
1051,2329.537
1052,2426.814
1053,2737.0244
1054,2256.671
1055,3556.484
1056,3265.888
1057,3478.625
1058,2705.901
1059,2474.4946
1060,2064.6821
1061,2007.4532
1062,2189.3027
1063,2547.1355
1064,2503.6372
1065,2756.3513
1066,2248.3896
1067,2080.9146
1068,3846.867
1069,2723.54
1070,1853.8473
1071,2639.0308
1072,2110.4429
1073,3126.7876
1074,4132.185
1075,3553.788
1076,2034.7549
1077,2659.1108
1078,2397.0647
1079,3147.7073
1080,2694.223
1081,3406.2334
1082,1996.9296
1083,2017.898
1084,2568.7415
1085,2997.7485
1086,1903.5957
1087,2244.561
1088,2062.346
1089,2279.705
1090,2905.4778
1091,2354.8242
1092,2424.63
1093,2686.845
1094,2780.641
1095,3402.5767
1096,2195.4275
1097,3388.2625
1098,2356.937
1099,2854.1104
1100,2320.7012
1101,3819.8875
1102,1834.3003
1103,1872.0061
1104,2291.33
1105,2108.425
1106,3615.4575
1107,1769.129
1108,3143.7705
1109,2263.6404
1110,2553.0457
1111,2241.227
1112,3193.2356
1113,2956.4119
1114,3286.4985
1115,2411.503
1116,2121.607
1117,2050.7612
1118,2098.5208
1119,2765.8586
1120,2128.5625
1121,2195.302
1122,2280.0774
1123,2178.7275
1124,2347.4146
1125,1901.7458
1126,3063.4866
1127,3688.936
1128,2027.4802
1129,1929.8777
1130,2753.8494
1131,2493.5212
1132,2512.8022
1133,2309.632
1134,2602.1333
1135,1957.4226
1136,3401.9294
1137,2151.815
1138,2030.0966
1139,2336.8362
1140,2596.4863
1141,2604.77
1142,1920.6523
1143,3218.9668
1144,2901.137
1145,2850.1252
1146,2914.0637
1147,2063.899
1148,2401.595
1149,1826.1658
1150,2052.8386
1151,2531.5142
1152,4261.038
1153,1591.9199
1154,2190.494
1155,2461.2156
1156,2530.063
1157,1755.0585
1158,3235.5188
1159,2165.282
1160,1917.1317
1161,2106.297
1162,1987.4142
1163,1876.453
1164,2563.2112
1165,2813.2654
1166,2217.6658
1167,2108.4165
1168,2287.067
1169,1865.6741
1170,2609.176
1171,2419.4482
1172,1763.019
1173,3288.3086
1174,2625.9338
1175,2164.7786
1176,2497.39
1177,3332.7263
1178,2174.729
1179,1931.7433
1180,2238.58
1181,3777.881
1182,3152.5215
1183,1884.7582
1184,2720.4893
1185,2456.3362
1186,2945.4766
1187,2128.3848
1188,2611.6675
1189,2497.2732
1190,2448.7366
1191,2166.911
1192,2743.3037
1193,3183.3079
1194,2664.4746
1195,2111.2236
1196,2398.891
1197,1967.0496
1198,2058.6653
1199,2291.023
1200,2396.0159
1201,2159.718
1202,2635.621
1203,2855.3445
1204,2716.3162
1205,2283.4844
1206,2160.4995
1207,1887.294
1208,2466.4915
1209,1945.8383
1210,4247.639
1211,2139.3464
1212,2325.8638
1213,2446.52
1214,2114.1223
1215,2513.6594
1216,2342.1636
1217,3484.7866
1218,2284.8074
1219,2057.345
1220,2257.6565
1221,2186.8472
1222,2290.4126
1223,2365.5466
1224,2798.286
1225,3001.37
1226,2262.1743
1227,1842.4589
1228,2214.9148
1229,2220.4746
1230,2048.0508
1231,3013.5916
1232,3516.1128
1233,2330.1804
1234,3197.9072
1235,1908.2864
1236,3952.7861
1237,3696.5837
1238,1936.3553
1239,1941.674
1240,2772.7961
1241,3299.8555
1242,2597.6453
1243,3269.7947
1244,2131.6492
1245,2022.642
1246,1763.3035
1247,2474.6067
1248,2026.76
1249,2006.8378
1250,2358.73
1251,2468.3184
1252,3817.1401
1253,2641.6438
1254,2208.5977
1255,3121.8774
1256,2731.076
1257,2328.2742
1258,2625.612
1259,1846.9294
1260,2733.0642
1261,1863.7781
1262,1913.6532
1263,2259.9788
1264,1405.4391
1265,2474.7825
1266,2116.058
1267,2369.149
1268,2237.079
1269,2686.2263
1270,2279.0789
1271,2257.516
1272,1823.5388
1273,2835.054
1274,3001.4207
1275,1999.2054
1276,2978.0662
1277,3276.6816
1278,2799.4243
1279,2785.3677
1280,3120.1387
1281,2863.3088
1282,3098.558
1283,2303.423
1284,1987.5948
1285,2632.8535
1286,2128.353
1287,3394.57
1288,2196.6687
1289,2574.3984
1290,1925.5756
1291,2463.5073
1292,1915.5676
1293,2379.9238
1294,3279.0615
1295,2075.4172
1296,3134.2622
1297,2139.0137
1298,3163.3027
1299,2912.5776
1300,3256.502
1301,1978.4901
1302,2085.232
1303,2176.0464
1304,2274.2761
1305,2814.6223
1306,2280.0774
1307,3472.1743
1308,1836.1246
1309,2160.4578
1310,2410.7976
1311,2587.9802
1312,2289.12
1313,2541.2346
1314,1996.2161
1315,2179.0317
1316,2779.6792
1317,2017.1154
1318,2673.48
1319,2314.2573
1320,2708.1074
1321,2525.1145
1322,2358.3176
1323,3141.1577
1324,1873.1902
1325,1813.7994
1326,2292.4631
1327,3091.8044
1328,2670.4553
1329,2107.9175
1330,2046.1008
1331,2357.4243
1332,2327.4573
1333,2732.4404
1334,2946.1233
1335,2433.4072
1336,2321.3157
1337,2237.23
1338,3083.3142
1339,2125.5972
1340,2527.9363
1341,2240.0618
1342,2194.1282
1343,3981.666
1344,2695.174
1345,2622.663
1346,1895.619
1347,3341.2708
1348,2613.9404
1349,2122.8464
1350,2032.7515
1351,3167.0356
1352,2322.4292
1353,2423.9114
1354,2499.0906
1355,2894.6958
1356,2101.1887
1357,3031.8032
1358,2891.4602
1359,2856.6597
1360,2582.1448
1361,3847.828
1362,1932.6543
1363,2832.4595
1364,2204.2434
1365,3119.096
1366,2981.3848
1367,3211.0269
1368,3003.5278
1369,2228.8582
1370,2763.5461
1371,2185.7412
1372,3434.6392
1373,2638.9785
1374,3229.6392
1375,1943.7306
1376,2693.879
1377,2409.677
1378,1924.3777
1379,2109.6675
1380,3346.774
1381,1844.4285
1382,2494.4897
1383,2322.6143
1384,2477.2668
1385,3566.5454
1386,2093.5732
1387,2626.0933
1388,2665.4941
1389,2814.001
1390,1978.7836
1391,2148.433
1392,2210.1213
1393,2744.2192
1394,2015.6547
1395,1669.9404
1396,3277.3123
1397,2652.022
1398,2373.1646
1399,2146.9712
1400,1921.8473
1401,1438.4425
1402,2127.2678
1403,2739.9656
1404,2648.3472
1405,2609.6584
1406,2650.1719
1407,2999.0403
1408,2359.9846
1409,2152.529
1410,2107.8103
1411,2765.7473
1412,3134.617
1413,2254.5713
1414,2048.7612
1415,2022.1873
1416,2915.276
1417,2489.9114
1418,3737.0771
1419,1267.8231
1420,3112.829
1421,3050.1296
1422,2242.9211
1423,2416.6592
1424,1917.4993
1425,2376.424
1426,3339.8755
1427,2497.3044
1428,3028.4673
1429,2057.4192
1430,2933.8076
1431,2591.3508
1432,1865.6741
1433,2519.8145
1434,2329.6426
1435,2185.0767
1436,2293.6626
1437,3471.4004
1438,2272.1858
1439,2366.236
1440,2349.6724
1441,2702.9307
1442,1229.8136
1443,2179.2615
1444,3237.401
1445,2794.1592
1446,1914.9381
1447,2159.0317
1448,3223.0095
1449,2423.6375
1450,3008.6287
1451,2791.496
1452,2515.5862
1453,2497.3225
1454,2289.179
1455,2372.288
1456,1883.3098
1457,2989.4124
1458,2490.1677
1459,2384.1443
1460,2036.8223
1461,2181.0852
1462,3165.35
1463,2407.8528
1464,2706.9868
1465,2896.2249
1466,2959.4033
1467,2153.3206
1468,2016.1528
1469,2707.0376
1470,2812.9177
1471,3919.59
1472,2071.4043
1473,2882.0867
1474,2642.2188
1475,2324.778
1476,2527.527
1477,3047.6086
1478,2988.2595
1479,2436.5571
1480,1945.9293
1481,2566.4473
1482,2190.081
1483,3473.1365
1484,2407.3965
1485,2824.5278
1486,2099.9531
1487,2124.5608
1488,3058.4329
1489,2476.3447
1490,3839.055
1491,2009.7637
1492,2911.8271
1493,3234.4648
1494,2735.9475
1495,2954.863
1496,1802.5886
1497,1838.1554
1498,2092.8276
1499,3010.9043
1500,2334.4465
1501,3331.3965
1502,2354.865
1503,2351.5598
1504,1980.9435
1505,1820.9221
1506,2216.6396
1507,1891.6206
1508,2160.7185
1509,4446.0522
1510,2249.965
1511,2423.067
1512,2117.7703
1513,1988.406
1514,2916.425
1515,2027.2064
1516,1974.5302
1517,2079.5212
1518,1927.0033
1519,2602.1128
1520,2028.8192
1521,2127.6636
1522,3087.7913
1523,2608.724
1524,2143.8542
1525,2212.3074
1526,3399.985
1527,2188.7554
1528,2981.6174
1529,2715.299
1530,2064.5686
1531,2297.7505
1532,2595.9788
1533,3279.3745
1534,3009.828
1535,2513.2825
1536,2135.5151
1537,2544.2192
1538,2381.0781
1539,2159.7676
1540,2944.143
1541,3030.7456
1542,2288.5447
1543,2780.0989
1544,2142.6426
1545,2789.5728
1546,2444.0093
1547,2121.451
1548,2166.5518
1549,2290.853
1550,2292.3833
1551,2369.24
1552,2645.7341
1553,2336.9255
1554,3119.349
1555,2862.3423
1556,1901.6942
1557,2127.5422
1558,1998.047
1559,2666.2036
1560,2771.5515
1561,2911.1833
1562,2309.5042
1563,2434.5024
1564,3349.1226
1565,2492.6572
1566,2580.858
1567,2092.1829
1568,3078.5127
1569,2515.9355
1570,2597.4043
1571,2534.7366
1572,2538.2795
1573,1836.2408
1574,2119.8525
1575,2068.4255
1576,2919.1357
1577,2386.178
1578,3466.1174
1579,1951.8707
1580,2922.737
1581,2294.7793
1582,2347.34
1583,3462.6487
1584,3521.9644
1585,2282.8508
1586,2830.729
1587,2496.6843
1588,2288.8567
1589,4274.7476
1590,2794.756
1591,2738.794
1592,2075.2605
1593,1988.1978
1594,1922.3463
1595,2554.2932
1596,1974.3866
1597,1971.1628
1598,2591.709
1599,2805.072
1600,2861.4272
1601,3521.4097
1602,3376.3467
1603,3659.319
1604,2105.078
1605,2321.0305
1606,3227.8606
1607,3266.535
1608,3405.1755
1609,2936.022
1610,2114.362
1611,2708.1804
1612,2617.6074
1613,3229.917
1614,3005.3762
1615,1949.9039
1616,2366.0076
1617,2918.2795
1618,1930.0481
1619,2119.7673
1620,3702.0974
1621,2285.2683
1622,1944.3607
1623,2204.3845
1624,2512.2014
1625,3045.0002
1626,2901.3804
1627,2913.4895
1628,2605.6953
1629,2368.7173
1630,2165.2788
1631,2533.7056
1632,3151.7388
1633,2727.7131
1634,2810.1096
1635,2414.5476
1636,2209.373
1637,2740.317
1638,1903.4708
1639,2981.912
1640,2707.8066
1641,2127.4128
1642,2783.1353
1643,2098.775
1644,2908.0327
1645,2709.9558
1646,2674.0376
1647,1921.1372
1648,2520.6638
1649,2029.7335
1650,2279.2334
1651,2307.2554
1652,2611.0723
1653,2107.5173
1654,2938.4204
1655,1912.2731
1656,2008.5726
1657,2407.931
1658,3714.9485
1659,3641.8645
1660,2901.4072
1661,2558.8308
1662,3684.6367
1663,2851.1074
1664,1917.6083
1665,2849.3096
1666,1813.1863
1667,2070.8071
1668,2396.94
1669,3270.5466
1670,3250.5996
1671,3849.1794
1672,2049.9075
1673,2521.137
1674,2336.9885
1675,1994.8715
1676,2349.8335
1677,3025.82
1678,2009.4493
1679,1786.1237
1680,2595.307
1681,2324.6787
1682,2568.8196
1683,2929.5212
1684,2283.8982
1685,2765.266
1686,2979.2144
1687,3358.7852
1688,2040.689
1689,1874.3422
1690,2833.1475
1691,2780.639
1692,2962.57
1693,2952.938
1694,3232.9783
1695,2091.486
1696,1852.0482
1697,2283.3936
1698,3087.561
1699,3087.2998
1700,2553.9548
1701,3052.6829
1702,2068.316
1703,3310.7766
1704,3644.6323
1705,1789.7113
1706,1969.426
1707,2638.3027
1708,3028.428
